danceability,energy,loudness,major,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,Cis,D,Dis,E,F,Fis,G,Gis,A,Ais,B,3/4,4/4,5/4,ysrelease,mood
0.524,0.709,-5.874,1,0.0632,0.224,0.193,0.0849,0.584,108.68,176467,0,0,0,0,0,0,1,0,0,0,0,1,0,0,14,happy
0.59,0.727,-6.356,1,0.0519,0.0193,0.0823,0.144,0.687,102.937,159333,0,0,0,0,1,0,0,0,0,0,0,0,1,0,15,happy
0.552,0.953,-3.89,1,0.128,0.19,0.0,0.117,0.574,156.137,282480,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,happy
0.541,0.686,-5.658,1,0.128,0.508,0.000333,0.181,0.761,165.315,129267,0,0,0,0,1,0,0,0,0,0,0,0,1,0,15,happy
0.696,0.942,-5.232,1,0.13,0.214,0.0049,0.0518,0.481,117.541,176307,0,0,0,0,0,0,0,0,1,0,0,0,1,0,45,happy
0.607,0.567,-15.728,1,0.0302,0.00177,0.000151,0.212,0.858,106.495,167840,0,0,0,0,0,0,0,0,0,0,0,0,1,0,47,happy
0.474,0.917,-4.19,1,0.0395,0.582,0.231,0.201,0.902,152.113,241040,0,0,0,0,0,0,0,0,1,0,0,0,1,0,52,happy
0.334,0.987,-4.087,1,0.0521,0.000542,0.862,0.296,0.632,161.755,171533,0,1,0,0,0,0,0,0,0,0,0,0,1,0,12,happy
0.385,0.657,-6.975,1,0.0342,0.724,0.0,0.105,0.672,124.895,153867,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,happy
0.543,0.458,-8.976,1,0.0274,0.226,0.00663,0.298,0.704,84.319,96467,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53,happy
0.471,0.672,-9.433,1,0.0424,0.0148,0.351,0.0764,0.239,122.599,370920,0,0,0,0,0,0,0,0,1,0,0,0,1,0,42,happy
0.577,0.92,-9.285,1,0.0333,0.235,0.957,0.0834,0.764,146.567,159720,0,0,0,0,0,0,1,0,0,0,0,0,1,0,36,happy
0.539,0.814,-7.019,1,0.0398,0.00804,0.892,0.0724,0.909,163.977,178600,0,0,0,0,0,0,0,0,1,0,0,0,1,0,36,happy
0.639,0.464,-12.423,1,0.0284,0.042,0.0,0.0977,0.926,95.68,153600,0,0,0,0,0,1,0,0,0,0,0,0,1,0,32,happy
0.543,0.912,-10.71,1,0.0601,0.00162,2.1e-06,0.0565,0.836,103.731,256733,0,0,0,0,0,0,1,0,0,0,0,0,1,0,31,happy
0.478,0.854,-5.454,1,0.0289,0.0204,1.21e-06,0.115,0.274,91.854,274160,0,0,0,0,0,0,1,0,0,0,0,0,1,0,19,happy
0.653,0.76,-6.086,1,0.0479,0.475,0.000129,0.0917,0.6,98.008,308733,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,happy
0.43,0.971,-3.845,1,0.0524,0.0271,2.16e-05,0.185,0.764,151.219,212000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,35,happy
0.272,0.738,-0.536,1,0.078,0.883,0.000977,0.381,0.439,167.506,205293,0,1,0,0,0,0,0,0,0,0,0,0,0,1,21,happy
0.407,0.519,-6.47,1,0.0336,0.11,0.889,0.409,0.342,94.001,120427,0,0,0,0,1,0,0,0,0,0,0,0,1,0,24,happy
0.408,0.666,-6.286,1,0.0578,0.000455,0.862,0.0889,0.666,82.523,224333,0,0,0,0,0,0,1,0,0,0,0,0,1,0,21,happy
0.482,0.559,-5.454,1,0.0296,0.541,0.00273,0.223,0.597,80.777,221600,0,0,0,0,1,0,0,0,0,0,0,0,1,0,14,happy
0.512,0.817,-3.154,1,0.142,0.0505,0.0,0.0775,0.552,154.607,215173,0,0,0,0,0,0,1,0,0,0,0,0,1,0,15,happy
0.568,0.844,-5.875,1,0.0505,0.000189,0.0,0.0607,0.766,116.046,207093,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,happy
0.442,0.943,-3.205,1,0.0602,0.00293,8.71e-06,0.091,0.781,85.064,181533,0,0,1,0,0,0,0,0,0,0,0,0,1,0,28,happy
0.56,0.965,-2.341,1,0.0409,0.121,6.23e-06,0.169,0.964,162.825,149787,0,0,0,0,0,0,0,0,0,0,1,0,1,0,44,happy
0.578,0.882,-6.354,1,0.044,0.000121,0.479,0.284,0.623,125.603,186533,0,0,0,0,0,0,1,0,0,0,0,0,1,0,21,happy
0.554,0.74,-7.706,1,0.0803,0.698,6.9e-05,0.225,0.804,133.363,267173,0,0,0,0,0,0,0,0,1,0,0,0,1,0,49,happy
0.574,0.664,-11.5,1,0.0346,0.0737,0.0,0.22,0.936,122.956,215667,0,0,0,0,1,0,0,0,0,0,0,0,1,0,44,happy
0.465,0.812,-6.398,1,0.0467,0.00591,0.000494,0.408,0.811,146.2,255346,0,0,0,0,0,0,1,0,0,0,0,0,1,0,48,happy
0.671,0.671,-11.894,1,0.0558,0.00589,0.00676,0.277,0.707,131.329,209800,0,0,0,0,0,0,0,0,0,1,0,0,1,0,44,happy
0.337,0.684,-7.674,1,0.0495,0.0319,6.57e-06,0.342,0.404,88.772,255600,0,1,0,0,0,0,0,0,0,0,0,0,1,0,44,happy
0.567,0.727,-8.802,1,0.0435,0.0428,0.906,0.0991,0.577,120.998,177893,0,0,0,0,0,0,0,0,0,0,0,0,1,0,47,happy
0.579,0.872,-6.126,1,0.159,0.159,0.0,0.0935,0.761,76.214,235560,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45,happy
0.536,0.854,-6.907,1,0.0298,0.0129,0.743,0.156,0.905,122.733,162160,0,0,0,0,0,0,1,0,0,0,0,0,1,0,32,happy
0.314,0.797,-9.026,1,0.038,0.0057,5.59e-05,0.0718,0.569,145.393,351627,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27,happy
0.73,0.487,-10.991,1,0.0303,0.258,0.01,0.0852,0.731,114.965,226653,0,0,0,1,0,0,0,0,0,0,0,0,1,0,35,happy
0.361,0.658,-6.629,1,0.0296,0.103,0.0115,0.0584,0.148,104.796,307213,0,0,0,1,0,0,0,0,0,0,0,0,1,0,14,happy
0.681,0.699,-7.307,1,0.0329,0.296,0.0301,0.117,0.601,122.254,279760,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12,happy
0.411,0.381,-12.361,1,0.0286,0.13,0.257,0.132,0.524,76.963,238413,0,0,0,0,0,0,0,0,0,0,1,0,1,0,52,happy
0.57,0.798,-4.92,1,0.0323,0.102,0.000128,0.178,0.671,103.303,171333,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,happy
0.255,0.43,-12.564,1,0.0322,0.546,1.87e-05,0.188,0.546,164.267,197813,0,0,0,0,0,0,0,0,1,0,0,0,1,0,25,happy
0.637,0.107,-18.759,1,0.0349,0.911,0.00146,0.103,0.296,82.879,339533,0,0,0,0,1,0,0,0,0,0,0,0,1,0,53,happy
0.506,0.442,-13.268,0,0.0276,0.0869,0.00239,0.0846,0.532,105.826,175893,0,0,0,0,1,0,0,0,0,0,0,0,1,0,55,happy
0.389,0.396,-7.999,1,0.0332,0.887,0.0,0.0828,0.585,171.86,192053,0,0,0,0,0,0,1,0,0,0,0,1,0,0,58,happy
0.521,0.487,-7.525,0,0.0299,0.253,0.0,0.0579,0.483,117.072,173040,0,0,0,0,0,1,0,0,0,0,0,0,1,0,56,happy
0.249,0.834,-8.21,1,0.0577,0.0738,9.48e-05,0.0924,0.338,118.223,547107,0,0,0,0,0,0,0,0,0,0,0,0,1,0,49,happy
0.451,0.818,-8.124,1,0.0439,0.135,2.92e-05,0.052,0.755,124.532,229360,0,1,0,0,0,0,0,0,0,0,0,0,1,0,57,happy
0.412,0.782,-9.186,0,0.058,0.308,0.00822,0.0775,0.705,96.732,198707,0,1,0,0,0,0,0,0,0,0,0,0,1,0,57,happy
0.425,0.369,-11.876,1,0.0379,0.183,0.00126,0.112,0.65,176.625,124693,0,0,0,1,0,0,0,0,0,0,0,1,0,0,57,happy
0.413,0.313,-13.138,1,0.0519,0.791,1.5e-06,0.0727,0.349,92.515,194427,0,0,0,0,0,0,1,0,0,0,0,0,1,0,54,happy
0.419,0.085,-19.387,1,0.0362,0.908,5.33e-06,0.34,0.458,91.509,243493,0,0,0,0,0,0,1,0,0,0,0,1,0,0,51,happy
0.55,0.824,-5.988,1,0.0334,0.448,0.000127,0.366,0.777,114.512,214733,0,1,0,0,0,0,0,0,0,0,0,0,1,0,46,happy
0.64,0.651,-14.981,0,0.0517,0.142,0.28,0.0341,0.801,111.676,271573,0,0,0,1,0,0,0,0,0,0,0,0,1,0,54,happy
0.623,0.709,-9.818,0,0.0636,0.102,0.0,0.0967,0.948,122.394,165381,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16,happy
0.642,0.628,-12.849,1,0.0358,0.334,8.29e-06,0.614,0.893,103.317,201867,0,0,0,0,0,0,1,0,0,0,0,0,1,0,52,happy
0.404,0.902,-3.88,1,0.0665,0.577,0.297,0.287,0.497,115.669,423840,1,0,0,0,0,0,0,0,0,0,0,0,1,0,52,happy
0.616,0.682,-6.148,0,0.0265,0.0578,0.0241,0.342,0.528,117.78,315200,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,happy
0.672,0.623,-5.699,1,0.0297,0.241,0.0,0.0848,0.617,92.018,215173,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15,happy
0.535,0.876,-8.073,1,0.0769,0.00102,0.186,0.2,0.895,116.65,123160,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,happy
0.663,0.168,-13.725,1,0.0448,0.928,5.68e-05,0.361,0.678,85.005,308027,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29,happy
0.596,0.448,-9.616,1,0.0396,0.365,5.3e-06,0.206,0.796,83.293,264504,0,0,0,0,1,0,0,0,0,0,0,0,1,0,49,happy
0.446,0.651,-9.964,1,0.0365,0.124,4.91e-06,0.235,0.674,101.962,155813,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,happy
0.772,0.826,-5.135,1,0.0344,0.0176,8.56e-06,0.383,0.871,119.995,221973,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,happy
0.577,0.827,-7.54,1,0.0365,0.00338,0.000647,0.26,0.179,101.031,215520,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9,happy
0.49,0.581,-6.566,1,0.0388,0.553,0.0177,0.0764,0.318,88.718,205480,0,0,0,0,1,0,0,0,0,0,0,0,1,0,50,happy
0.717,0.455,-8.303,1,0.0276,0.0846,0.0,0.11,0.389,127.812,200733,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8,happy
0.569,0.902,-4.007,1,0.0536,0.00521,2.92e-06,0.124,0.944,137.986,231893,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9,happy
0.668,0.26,-14.256,1,0.0523,0.453,0.0,0.0621,0.368,119.416,147000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,60,happy
0.698,0.689,-12.529,1,0.0577,0.167,0.000119,0.0692,0.972,139.997,176093,0,1,0,0,0,0,0,0,0,0,0,0,1,0,44,happy
0.282,0.936,-5.266,1,0.0773,0.00165,0.632,0.068,0.247,143.836,371707,0,1,0,0,0,0,0,0,0,0,0,0,1,0,22,happy
0.413,0.526,-10.988,1,0.0311,0.38,9.52e-06,0.206,0.726,153.848,324107,0,1,0,0,0,0,0,0,0,0,0,0,1,0,26,happy
0.346,0.864,-5.28,1,0.0467,1.37e-06,0.322,0.207,0.662,98.481,125827,0,0,0,0,0,0,0,0,1,0,0,0,1,0,40,happy
0.487,0.885,-12.005,1,0.0427,0.000397,0.347,0.0973,0.579,135.516,173173,0,0,0,0,1,0,0,0,0,0,0,0,1,0,33,happy
0.32,0.798,-7.078,0,0.124,0.00033,0.692,0.176,0.74,84.696,209040,0,0,0,0,0,0,0,0,0,1,0,0,1,0,43,happy
0.665,0.713,-7.251,1,0.0264,0.596,0.000767,0.111,0.738,120.483,268000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,27,happy
0.723,0.596,-13.436,1,0.0308,0.0187,0.00513,0.16,0.962,128.068,249947,0,0,0,0,0,0,0,0,1,0,0,0,1,0,47,happy
0.553,0.647,-7.504,1,0.0304,0.181,2.99e-06,0.245,0.754,147.431,326173,0,0,0,0,0,1,0,0,0,0,0,0,1,0,19,happy
0.659,0.453,-6.226,1,0.0365,0.273,0.44,0.182,0.906,140.015,243000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,happy
0.635,0.926,-5.589,1,0.151,0.0893,4.53e-06,0.0928,0.761,100.048,189840,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,happy
0.735,0.534,-12.154,1,0.0295,0.423,0.00267,0.204,0.551,127.01,275107,0,0,0,0,0,0,0,0,0,1,0,0,1,0,43,happy
0.583,0.647,-5.395,1,0.0419,0.661,0.000124,0.414,0.628,173.932,222253,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,happy
0.637,0.333,-9.603,1,0.0262,0.181,0.0,0.147,0.588,84.347,217907,0,0,1,0,0,0,0,0,0,0,0,0,1,0,39,happy
0.741,0.647,-12.878,1,0.0427,0.108,0.00139,0.0555,0.804,131.097,284000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,44,happy
0.621,0.8,-7.284,0,0.0344,0.0263,1.51e-05,0.0591,0.968,149.91,235440,0,0,0,1,0,0,0,0,0,0,0,0,1,0,49,happy
0.581,0.669,-3.659,1,0.0385,0.19,0.0,0.243,0.926,78.073,133893,0,0,0,0,0,1,0,0,0,0,0,0,1,0,47,happy
0.505,0.858,-6.927,1,0.0352,0.293,0.0,0.11,0.973,156.044,125400,0,0,1,0,0,0,0,0,0,0,0,0,1,0,58,happy
0.644,0.713,-7.492,1,0.0342,0.469,3.75e-06,0.0479,0.966,139.118,130200,0,1,0,0,0,0,0,0,0,0,0,0,1,0,59,happy
0.551,0.638,-10.012,1,0.0527,0.327,1.39e-05,0.56,0.866,136.097,128973,0,0,0,0,0,0,0,0,0,0,1,0,1,0,58,happy
0.522,0.689,-6.153,1,0.0284,0.103,0.0,0.262,0.764,114.771,165916,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,happy
0.589,0.654,-7.919,1,0.0269,0.495,3.31e-05,0.0701,0.771,135.911,187187,1,0,0,0,0,0,0,0,0,0,0,0,1,0,57,happy
0.672,0.837,-7.481,1,0.0294,0.583,0.0,0.0866,0.965,133.963,110307,0,1,0,0,0,0,0,0,0,0,0,0,1,0,59,happy
0.536,0.814,-6.092,0,0.0277,0.526,1.81e-05,0.0724,0.964,136.525,138373,0,0,0,1,0,0,0,0,0,0,0,0,1,0,57,happy
0.492,0.883,-7.823,0,0.0763,0.147,0.22,0.156,0.527,150.753,102067,0,0,0,0,0,0,0,0,0,1,0,0,1,0,59,happy
0.501,0.45,-9.421,1,0.0302,0.376,3.69e-06,0.0867,0.819,151.216,133267,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,happy
0.327,0.693,-5.354,1,0.0317,0.199,0.000486,0.12,0.34,176.029,286347,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,happy
0.521,0.524,-6.136,1,0.0302,0.42,9.27e-06,0.0838,0.711,136.679,149240,0,0,0,0,0,0,0,0,0,0,0,0,1,0,56,happy
0.564,0.827,-7.089,1,0.0283,0.0904,3.73e-06,0.127,0.912,89.847,139347,0,0,0,0,0,0,1,0,0,0,0,0,1,0,22,happy
0.531,0.481,-11.709,0,0.06,0.699,0.0,0.0842,0.491,138.45,516893,0,0,0,1,0,0,0,0,0,0,0,0,1,0,51,happy
0.684,0.675,-8.123,1,0.0257,0.163,0.0,0.242,0.924,107.064,243933,0,0,0,0,0,0,0,0,0,0,1,0,1,0,45,happy
0.445,0.949,-4.682,1,0.0471,0.395,8.18e-06,0.0902,0.653,147.604,168960,0,1,0,0,0,0,0,0,0,0,0,0,1,0,48,happy
0.764,0.626,-8.274,1,0.0288,0.457,6.35e-06,0.201,0.961,118.34,252853,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42,happy
0.719,0.922,-6.091,1,0.0338,0.523,0.000163,0.0867,0.964,133.113,260893,0,0,0,0,0,0,0,0,0,0,1,0,1,0,43,happy
0.527,0.939,-5.795,1,0.0442,0.519,6.13e-05,0.06,0.714,153.755,181133,0,0,1,0,0,0,0,0,0,0,0,0,1,0,46,happy
0.474,0.804,-7.763,1,0.0473,0.309,1.81e-06,0.552,0.757,140.507,175000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,48,happy
0.461,0.806,-4.257,1,0.0355,0.677,0.0163,0.348,0.748,110.701,195280,0,0,0,0,0,0,0,0,0,0,0,0,1,0,47,happy
0.687,0.284,-13.452,1,0.0355,0.791,0.0145,0.158,0.851,132.242,165133,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,happy
0.467,0.431,-13.274,0,0.0439,0.564,7.7e-06,0.0727,0.577,75.74,103560,0,0,0,0,0,0,0,0,0,0,0,0,1,0,56,happy
0.688,0.819,-5.728,1,0.0315,0.0668,0.0,0.14,0.958,107.986,155440,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9,happy
0.739,0.554,-5.668,1,0.0363,0.39,0.0,0.0785,0.978,137.013,156933,0,0,0,0,0,0,1,0,0,0,0,0,1,0,19,happy
0.672,0.788,-10.011,1,0.0305,0.157,8.42e-05,0.27,0.976,129.132,197067,0,1,0,0,0,0,0,0,0,0,0,0,1,0,29,happy
0.595,0.462,-8.414,0,0.0259,0.102,0.0,0.0641,0.526,124.991,210525,0,1,0,0,0,0,0,0,0,0,0,0,1,0,56,happy
0.583,0.947,-5.12,1,0.0378,0.0185,0.00109,0.0679,0.803,135.448,223613,0,0,0,0,1,0,0,0,0,0,0,0,1,0,45,happy
0.594,0.682,-8.858,1,0.0487,0.051,4.56e-05,0.0919,0.76,82.487,253293,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51,happy
0.413,0.725,-5.787,0,0.0324,0.369,2.16e-05,0.0905,0.44,124.618,429760,0,0,1,0,0,0,0,0,0,0,0,0,1,0,55,happy
0.82,0.575,-9.144,1,0.0408,0.0936,0.000135,0.109,0.964,123.765,208947,0,0,0,0,0,0,1,0,0,0,0,0,1,0,50,happy
0.597,0.66,-10.812,0,0.0331,0.132,0.0,0.0948,0.742,136.283,174533,0,0,0,1,0,0,0,0,0,0,0,0,1,0,49,happy
0.596,0.894,-5.407,1,0.0265,0.00878,0.00659,0.104,0.572,132.994,260387,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,happy
0.523,0.938,-4.362,1,0.0652,0.000176,0.929,0.32,0.877,152.009,152685,0,1,0,0,0,0,0,0,0,0,0,0,1,0,11,happy
0.508,0.792,-7.311,0,0.0297,0.229,0.124,0.145,0.601,147.067,320467,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,happy
0.536,0.922,-6.247,1,0.0667,0.0406,8.92e-05,0.214,0.353,121.977,238893,0,1,0,0,0,0,0,0,0,0,0,0,1,0,13,happy
0.327,0.328,-12.023,1,0.0384,0.728,0.89,0.114,0.0726,103.687,287107,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9,happy
0.547,0.911,-4.861,1,0.0715,0.0178,4.98e-05,0.0884,0.741,165.706,410907,1,0,0,0,0,0,0,0,0,0,0,1,0,0,15,happy
0.515,0.833,-9.409,1,0.0362,0.637,0.946,0.302,0.965,178.48,276640,0,0,0,1,0,0,0,0,0,0,0,0,1,0,22,happy
0.67,0.403,-10.623,1,0.031,0.753,0.0903,0.0858,0.622,129.984,230867,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,happy
0.312,0.883,-7.135,1,0.111,0.19,7.94e-05,0.224,0.124,176.865,405587,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,happy
0.184,0.423,-9.335,1,0.0399,0.496,0.901,0.201,0.0954,137.74,406573,0,0,1,0,0,0,0,0,0,0,0,0,1,0,23,happy
0.59,0.00399,-36.497,1,0.242,0.996,0.946,0.0683,0.182,74.381,219760,0,0,0,0,0,0,1,0,0,0,0,1,0,0,20,happy
0.34,0.616,-6.755,1,0.0318,0.0507,0.000115,0.256,0.058,130.422,237613,0,1,0,0,0,0,0,0,0,0,0,0,1,0,9,happy
0.668,0.823,-7.206,1,0.0509,0.0898,0.158,0.114,0.477,94.994,262680,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6,happy
0.558,0.856,-7.055,1,0.041,0.0351,0.0,0.395,0.588,108.194,253132,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9,happy
0.443,0.365,-11.829,1,0.0315,0.592,0.00484,0.0886,0.398,133.156,199453,0,0,0,0,0,0,1,0,0,0,0,1,0,0,51,happy
0.636,0.373,-9.062,1,0.0289,0.56,2.94e-06,0.0864,0.548,130.618,168120,0,1,0,0,0,0,0,0,0,0,0,0,1,0,51,happy
0.573,0.683,-6.644,1,0.176,0.461,0.0,0.0935,0.817,169.519,142787,0,0,0,0,1,0,0,0,0,0,0,0,1,0,46,happy
0.424,0.93,-9.277,1,0.0982,0.0795,0.0,0.176,0.71,207.503,212013,0,1,0,0,0,0,0,0,0,0,0,0,1,0,14,happy
0.263,0.871,-7.496,1,0.131,0.106,0.0,0.363,0.622,206.68,278960,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25,happy
0.791,0.733,-5.465,1,0.0633,0.523,0.0016,0.167,0.962,105.853,244920,0,0,0,0,1,0,0,0,0,0,0,0,1,0,47,happy
0.592,0.458,-8.2,1,0.0296,0.716,0.0,0.237,0.723,133.551,153507,0,0,0,0,0,0,0,0,0,0,0,0,1,0,56,happy
0.494,0.946,-2.757,1,0.0637,0.00129,0.0,0.398,0.741,103.408,169027,0,0,0,1,0,0,0,0,0,0,0,0,1,0,23,happy
0.494,0.842,-4.784,1,0.0843,0.00579,0.0,0.122,0.574,162.011,229093,0,0,0,0,0,0,1,0,0,0,0,0,1,0,17,happy
0.579,0.928,-4.344,1,0.0411,0.000715,0.0,0.18,0.882,95.594,171533,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,happy
0.502,0.96,-2.998,1,0.0484,0.00166,0.0,0.377,0.625,128.228,185467,0,0,0,0,0,0,0,0,0,0,1,0,1,0,21,happy
0.552,0.932,-3.782,1,0.0426,0.000102,0.0,0.119,0.518,103.108,227200,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,happy
0.451,0.937,-5.524,1,0.0952,0.00244,0.000112,0.148,0.591,100.601,143893,0,0,0,1,0,0,0,0,0,0,0,0,1,0,23,happy
0.47,0.915,-6.787,1,0.1,0.000954,7.58e-06,0.35,0.69,107.569,193000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,23,happy
0.526,0.413,-7.674,1,0.0278,0.428,0.0,0.126,0.211,115.936,188933,0,0,0,0,0,0,0,0,1,0,0,1,0,0,11,happy
0.527,0.329,-8.83,1,0.0291,0.825,0.0,0.335,0.128,104.977,240507,0,0,0,0,0,0,0,0,1,0,0,1,0,0,11,happy
0.462,0.924,-2.459,1,0.0378,0.00115,1.47e-06,0.0784,0.765,133.316,167867,0,0,1,0,0,0,0,0,0,0,0,0,1,0,17,happy
0.565,0.8,-4.324,1,0.0281,0.0181,3.19e-06,0.2,0.594,90.501,99560,0,0,0,0,0,1,0,0,0,0,0,0,1,0,14,happy
0.495,0.962,-3.513,1,0.0415,0.000981,7.39e-06,0.0847,0.443,120.013,208147,0,0,0,0,0,0,0,0,0,0,1,0,1,0,15,happy
0.532,0.472,-7.092,1,0.0254,0.662,0.0,0.195,0.436,87.01,204267,0,0,0,1,0,0,0,0,0,0,0,0,1,0,19,happy
0.433,0.948,-4.381,1,0.0537,0.00593,0.0,0.347,0.82,165.953,241440,0,0,0,1,0,0,0,0,0,0,0,0,1,0,17,happy
0.637,0.763,-7.572,1,0.11,0.66,0.00286,0.181,0.9,95.999,168733,0,0,0,0,0,0,0,1,0,0,0,0,1,0,48,happy
0.486,0.241,-17.337,1,0.0366,0.413,3.51e-05,0.0928,0.614,106.574,301133,0,0,0,1,0,0,0,0,0,0,0,0,1,0,47,happy
0.619,0.603,-9.481,1,0.0342,0.712,0.0,0.0721,0.958,127.433,178933,0,0,0,0,0,0,0,0,1,0,0,0,1,0,60,happy
0.414,0.428,-11.097,1,0.0278,0.382,0.000243,0.148,0.282,145.075,377093,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51,happy
0.757,0.725,-7.259,1,0.0275,0.399,0.0,0.108,0.965,122.439,167213,0,1,0,0,0,0,0,0,0,0,0,0,1,0,53,happy
0.596,0.605,-12.145,1,0.0255,0.181,0.000331,0.0863,0.886,97.798,283800,0,0,0,0,0,0,1,0,0,0,0,0,1,0,48,happy
0.292,0.324,-11.996,1,0.0346,0.797,0.000473,0.12,0.384,176.631,201373,0,0,1,0,0,0,0,0,0,0,0,1,0,0,45,happy
0.567,0.745,-5.423,1,0.0264,0.402,0.0,0.0873,0.903,125.575,180133,0,0,0,0,0,0,0,1,0,0,0,0,1,0,56,happy
0.239,0.618,-8.464,1,0.033,0.0305,0.0,0.721,0.683,197.499,164093,0,0,0,0,0,0,0,0,0,0,0,0,1,0,56,happy
0.511,0.603,-7.637,1,0.028,0.0385,1.67e-06,0.142,0.685,128.336,157293,0,1,0,0,0,0,0,0,0,0,0,0,1,0,53,happy
0.436,0.81,-8.443,1,0.0454,0.455,2.24e-06,0.331,0.759,147.14,142533,0,0,0,0,0,0,0,0,0,1,0,0,1,0,10,happy
0.727,0.628,-6.367,1,0.0609,0.0946,0.0,0.179,0.844,122.293,128507,0,0,0,0,0,0,1,0,0,0,0,0,1,0,44,happy
0.522,0.37,-8.364,1,0.0253,0.651,0.0,0.142,0.653,105.826,148533,0,1,0,0,0,0,0,0,0,0,0,1,0,0,59,happy
0.257,0.385,-11.111,0,0.0297,0.686,0.000829,0.127,0.39,203.726,173933,0,0,0,0,0,0,0,0,1,0,0,1,0,0,58,happy
0.432,0.393,-10.939,0,0.063,0.774,0.0,0.483,0.584,143.948,136357,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8,happy
0.251,0.862,-16.696,1,0.128,0.00503,0.000679,0.492,0.581,167.123,197984,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7,happy
0.607,0.855,-4.573,1,0.0428,0.518,0.0,0.362,0.762,126.7,110773,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9,happy
0.513,0.784,-6.187,1,0.0407,0.313,1.25e-06,0.837,0.871,153.933,112267,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9,happy
0.457,0.738,-6.058,1,0.033,0.0995,0.0,0.55,0.9,152.298,105947,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9,happy
0.592,0.942,-4.369,1,0.0315,0.00496,0.0,0.609,0.714,150.021,126413,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9,happy
0.28,0.324,-11.233,1,0.0303,0.58,0.0,0.691,0.562,183.733,145160,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,happy
0.359,0.168,-14.447,1,0.0396,0.365,0.0,0.307,0.372,169.585,184147,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,happy
0.645,0.175,-16.903,1,0.0355,0.138,1.96e-06,0.103,0.348,111.522,144760,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,happy
0.684,0.432,-11.863,1,0.0519,0.111,0.0,0.0842,0.585,128.74,100467,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,happy
0.368,0.137,-22.775,0,0.0615,0.505,0.000164,0.68,0.425,115.515,183585,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,happy
0.412,0.436,-17.34,0,0.0381,0.00751,0.0123,0.51,0.824,148.04,139294,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,happy
