danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Mood,name,artists,Popularity,album_name,release_year
0.599,0.672,9,-7.754,0,0.0268,0.0444,4.26e-06,0.107,0.297,117.016,audio_features,6TdLGxoHI0iUsdFM72fa5q,spotify:track:6TdLGxoHI0iUsdFM72fa5q,https://api.spotify.com/v1/tracks/6TdLGxoHI0iUsdFM72fa5q,https://api.spotify.com/v1/audio-analysis/6TdLGxoHI0iUsdFM72fa5q,224387,4,sad,Hunting High and Low,a-ha,0.0,Sad 80's Songs,2019
0.637,0.67,6,-11.441,1,0.0324,0.0879,8.71e-05,0.108,0.786,124.956,audio_features,41WzjvUM6dkcrORxrcBx9H,spotify:track:41WzjvUM6dkcrORxrcBx9H,https://api.spotify.com/v1/tracks/41WzjvUM6dkcrORxrcBx9H,https://api.spotify.com/v1/audio-analysis/41WzjvUM6dkcrORxrcBx9H,233400,4,sad,Luka,Suzanne Vega,41.0,Luka,1987
0.28,0.384,2,-9.845,0,0.031,0.114,1.33e-06,0.0831,0.143,77.949,audio_features,7gfaQwPZu47Uh8rwKtsPwN,spotify:track:7gfaQwPZu47Uh8rwKtsPwN,https://api.spotify.com/v1/tracks/7gfaQwPZu47Uh8rwKtsPwN,https://api.spotify.com/v1/audio-analysis/7gfaQwPZu47Uh8rwKtsPwN,280720,4,sad,Kissing a Fool - Remastered,George Michael,45.0,Faith,1987
0.82,0.452,1,-9.796,1,0.0348,0.543,0.00294,0.0701,0.74,117.401,audio_features,5C0LFQARavkPpn7JgA4sLk,spotify:track:5C0LFQARavkPpn7JgA4sLk,https://api.spotify.com/v1/tracks/5C0LFQARavkPpn7JgA4sLk,https://api.spotify.com/v1/audio-analysis/5C0LFQARavkPpn7JgA4sLk,253250,4,sad,Every Breath You Take - Remastered 2003,The Police,0.0,Synchronicity (Remastered),1983
0.452,0.147,1,-16.747,1,0.0338,0.451,0.0,0.109,0.272,76.133,audio_features,1QFNF3quXkux7v4RbWfaaF,spotify:track:1QFNF3quXkux7v4RbWfaaF,https://api.spotify.com/v1/tracks/1QFNF3quXkux7v4RbWfaaF,https://api.spotify.com/v1/audio-analysis/1QFNF3quXkux7v4RbWfaaF,245240,4,sad,Lately,Stevie Wonder,48.0,Hotter Than July,1980
0.726,0.449,0,-9.206,1,0.0286,0.487,1.34e-06,0.0824,0.294,130.388,audio_features,7o9uu2GDtVDr9nsR7ZRN73,spotify:track:7o9uu2GDtVDr9nsR7ZRN73,https://api.spotify.com/v1/tracks/7o9uu2GDtVDr9nsR7ZRN73,https://api.spotify.com/v1/audio-analysis/7o9uu2GDtVDr9nsR7ZRN73,241333,4,sad,Time After Time,Cyndi Lauper,76.0,She's So Unusual,1983
0.568,0.293,2,-17.335,0,0.0355,0.307,0.00182,0.0687,0.332,86.53,audio_features,2r1Mfkds5Wik30Fq6Ic87A,spotify:track:2r1Mfkds5Wik30Fq6Ic87A,https://api.spotify.com/v1/tracks/2r1Mfkds5Wik30Fq6Ic87A,https://api.spotify.com/v1/audio-analysis/2r1Mfkds5Wik30Fq6Ic87A,236867,4,sad,Love Don't Live Here Anymore,Jimmy Nail,44.0,Take It Or Leave It,1986
0.367,0.452,10,-10.422,1,0.0307,0.0353,0.00228,0.689,0.189,113.066,audio_features,54X78diSLoUDI3joC2bjMz,spotify:track:54X78diSLoUDI3joC2bjMz,https://api.spotify.com/v1/tracks/54X78diSLoUDI3joC2bjMz,https://api.spotify.com/v1/audio-analysis/54X78diSLoUDI3joC2bjMz,520787,4,sad,Purple Rain,Prince,75.0,Purple Rain,1984
0.434,0.563,11,-6.784,1,0.0268,0.0197,0.000824,0.128,0.275,104.183,audio_features,0KMGxYKeUzK9wc5DZCt3HT,spotify:track:0KMGxYKeUzK9wc5DZCt3HT,https://api.spotify.com/v1/tracks/0KMGxYKeUzK9wc5DZCt3HT,https://api.spotify.com/v1/audio-analysis/0KMGxYKeUzK9wc5DZCt3HT,235373,4,sad,If You Leave Me Now,Chicago,74.0,Chicago X,1976
0.632,0.727,11,-11.209,0,0.0438,0.0119,7.64e-05,0.0678,0.499,124.919,audio_features,0YPXkQthLWrhNGoKTbwCJ8,spotify:track:0YPXkQthLWrhNGoKTbwCJ8,https://api.spotify.com/v1/tracks/0YPXkQthLWrhNGoKTbwCJ8,https://api.spotify.com/v1/audio-analysis/0YPXkQthLWrhNGoKTbwCJ8,278627,4,sad,(I Just) Died In Your Arms,Cutting Crew,65.0,The Best Of Cutting Crew,1993
0.574,0.628,2,-8.815,0,0.036,0.13,0.0,0.271,0.803,153.119,audio_features,4jDmJ51x1o9NZB5Nxxc7gY,spotify:track:4jDmJ51x1o9NZB5Nxxc7gY,https://api.spotify.com/v1/tracks/4jDmJ51x1o9NZB5Nxxc7gY,https://api.spotify.com/v1/audio-analysis/4jDmJ51x1o9NZB5Nxxc7gY,300107,4,sad,Careless Whisper,George Michael,80.0,Ladies And Gentlemen... The Best Of George Michael,1998
0.286,0.5,1,-14.281,0,0.0357,0.134,4.57e-05,0.108,0.443,99.162,audio_features,78FHUZRbFDCG6VkRAQdFLm,spotify:track:78FHUZRbFDCG6VkRAQdFLm,https://api.spotify.com/v1/tracks/78FHUZRbFDCG6VkRAQdFLm,https://api.spotify.com/v1/audio-analysis/78FHUZRbFDCG6VkRAQdFLm,343933,4,sad,Broken Wings,Mr. Mister,71.0,Welcome To The Real World,1985
0.477,0.471,6,-10.036,1,0.0277,0.193,1.76e-06,0.131,0.423,81.204,audio_features,1JLn8RhQzHz3qDqsChcmBl,spotify:track:1JLn8RhQzHz3qDqsChcmBl,https://api.spotify.com/v1/tracks/1JLn8RhQzHz3qDqsChcmBl,https://api.spotify.com/v1/audio-analysis/1JLn8RhQzHz3qDqsChcmBl,304787,4,sad,I Want to Know What Love Is - 1999 Remaster,Foreigner,79.0,Agent Provocateur,1984
0.671,0.514,1,-13.561,0,0.0239,0.0921,1.53e-05,0.137,0.803,100.771,audio_features,3iMLRCGHLQ135LtMjKLkO8,spotify:track:3iMLRCGHLQ135LtMjKLkO8,https://api.spotify.com/v1/tracks/3iMLRCGHLQ135LtMjKLkO8,https://api.spotify.com/v1/audio-analysis/3iMLRCGHLQ135LtMjKLkO8,258206,4,sad,Heartbreaker,Dionne Warwick,60.0,Heartbreaker,1982
0.632,0.656,7,-9.29,1,0.0277,0.123,0.000264,0.0735,0.752,86.605,audio_features,5lBI9isMBEHRn5Wxde058W,spotify:track:5lBI9isMBEHRn5Wxde058W,https://api.spotify.com/v1/tracks/5lBI9isMBEHRn5Wxde058W,https://api.spotify.com/v1/audio-analysis/5lBI9isMBEHRn5Wxde058W,343240,4,sad,Nikita,Elton John,0.0,Ice On Fire (Remastered With Bonus Tracks),1985
0.352,0.0613,1,-19.701,1,0.0366,0.894,9.44e-05,0.111,0.186,124.379,audio_features,1kggdmgYBVnPZVrZonHcBU,spotify:track:1kggdmgYBVnPZVrZonHcBU,https://api.spotify.com/v1/tracks/1kggdmgYBVnPZVrZonHcBU,https://api.spotify.com/v1/audio-analysis/1kggdmgYBVnPZVrZonHcBU,222029,4,sad,Still,Commodores,0.0,All The Great Love Songs,1985
0.47,0.587,7,-13.109,1,0.0399,0.178,0.00412,0.336,0.53,183.883,audio_features,2pPRaqCyeKYWmzr8izgHJN,spotify:track:2pPRaqCyeKYWmzr8izgHJN,https://api.spotify.com/v1/tracks/2pPRaqCyeKYWmzr8izgHJN,https://api.spotify.com/v1/audio-analysis/2pPRaqCyeKYWmzr8izgHJN,287160,4,sad,Wish You Were Here,Bee Gees,56.0,One,1989
0.585,0.187,8,-16.187,1,0.0422,0.685,0.0,0.146,0.185,127.836,audio_features,4nFpuZQsnesW0RHD8DCN78,spotify:track:4nFpuZQsnesW0RHD8DCN78,https://api.spotify.com/v1/tracks/4nFpuZQsnesW0RHD8DCN78,https://api.spotify.com/v1/audio-analysis/4nFpuZQsnesW0RHD8DCN78,227293,4,sad,There's No Easy Way,James Ingram,0.0,It's Your Night,1983
0.743,0.354,9,-13.619,1,0.0285,0.683,4.55e-05,0.0621,0.8,95.123,audio_features,2K5LRXf7eGH9HzdeNPZc2a,spotify:track:2K5LRXf7eGH9HzdeNPZc2a,https://api.spotify.com/v1/tracks/2K5LRXf7eGH9HzdeNPZc2a,https://api.spotify.com/v1/audio-analysis/2K5LRXf7eGH9HzdeNPZc2a,258400,4,sad,No One Is To Blame,Howard Jones,54.0,Action Replay,1986
0.543,0.381,4,-8.565,1,0.0248,0.707,4.42e-06,0.249,0.188,72.332,audio_features,58DXqHKK7TfxUmhCq2ux4E,spotify:track:58DXqHKK7TfxUmhCq2ux4E,https://api.spotify.com/v1/tracks/58DXqHKK7TfxUmhCq2ux4E,https://api.spotify.com/v1/audio-analysis/58DXqHKK7TfxUmhCq2ux4E,232320,4,sad,Hard to Say I'm Sorry,Chicago,62.0,The Collection,2012
0.534,0.442,3,-9.442,1,0.0308,0.788,0.000351,0.0986,0.343,136.369,audio_features,6fkvIT9KFKxO8poBeKfaEf,spotify:track:6fkvIT9KFKxO8poBeKfaEf,https://api.spotify.com/v1/tracks/6fkvIT9KFKxO8poBeKfaEf,https://api.spotify.com/v1/audio-analysis/6fkvIT9KFKxO8poBeKfaEf,288973,4,sad,One More Night - 2016 Remaster,Phil Collins,68.0,No Jacket Required (2016 Remaster),1985
0.595,0.546,2,-6.251,1,0.0267,0.633,0.00422,0.0697,0.255,131.136,audio_features,6d1IYeSfyqOTW61rPgocGD,spotify:track:6d1IYeSfyqOTW61rPgocGD,https://api.spotify.com/v1/tracks/6d1IYeSfyqOTW61rPgocGD,https://api.spotify.com/v1/audio-analysis/6d1IYeSfyqOTW61rPgocGD,234280,4,sad,Miss You Like Crazy,Natalie Cole,64.0,Good To Be Back,1989
0.437,0.396,5,-13.083,0,0.0265,0.595,0.0188,0.142,0.0648,77.906,audio_features,5EBWCGlCn65HM8Hglrc5V1,spotify:track:5EBWCGlCn65HM8Hglrc5V1,https://api.spotify.com/v1/tracks/5EBWCGlCn65HM8Hglrc5V1,https://api.spotify.com/v1/audio-analysis/5EBWCGlCn65HM8Hglrc5V1,332840,4,sad,Come Back To Me,Janet Jackson,44.0,Rhythm Nation 1814,1989
0.527,0.429,8,-12.431,1,0.0321,0.655,0.0,0.0865,0.277,97.893,audio_features,4YBIuDWPsVy9pXLCUBORZN,spotify:track:4YBIuDWPsVy9pXLCUBORZN,https://api.spotify.com/v1/tracks/4YBIuDWPsVy9pXLCUBORZN,https://api.spotify.com/v1/audio-analysis/4YBIuDWPsVy9pXLCUBORZN,332333,4,sad,The Living Years,Mike & The Mechanics,66.0,Living Years,1988
0.552,0.552,11,-9.736,0,0.0364,0.052,0.0,0.046,0.593,208.571,audio_features,1Qrdlkgg9I4J7r3P4kZNwr,spotify:track:1Qrdlkgg9I4J7r3P4kZNwr,https://api.spotify.com/v1/tracks/1Qrdlkgg9I4J7r3P4kZNwr,https://api.spotify.com/v1/audio-analysis/1Qrdlkgg9I4J7r3P4kZNwr,269760,4,sad,Missing You,John Waite,72.0,No Brakes,1984
0.487,0.246,9,-14.104,0,0.0376,0.414,0.0,0.0983,0.0562,61.084,audio_features,0mHyWYXmmCB9iQyK18m3FQ,spotify:track:0mHyWYXmmCB9iQyK18m3FQ,https://api.spotify.com/v1/tracks/0mHyWYXmmCB9iQyK18m3FQ,https://api.spotify.com/v1/audio-analysis/0mHyWYXmmCB9iQyK18m3FQ,251107,4,sad,Hello,Lionel Richie,59.0,Can't Slow Down,1983
0.511,0.245,2,-16.755,1,0.0396,0.39,0.0,0.401,0.143,79.88,audio_features,6qLfdfOdfrpD1B0V67eJpy,spotify:track:6qLfdfOdfrpD1B0V67eJpy,https://api.spotify.com/v1/tracks/6qLfdfOdfrpD1B0V67eJpy,https://api.spotify.com/v1/audio-analysis/6qLfdfOdfrpD1B0V67eJpy,245640,4,sad,What Kind of Fool (feat. Barry Gibb),Barbra Streisand,56.0,Guilty,1980
0.596,0.546,2,-6.251,1,0.0267,0.633,0.00381,0.0707,0.255,131.123,audio_features,1fDmIkJoVxPge6hAxwJIM9,spotify:track:1fDmIkJoVxPge6hAxwJIM9,https://api.spotify.com/v1/tracks/1fDmIkJoVxPge6hAxwJIM9,https://api.spotify.com/v1/audio-analysis/1fDmIkJoVxPge6hAxwJIM9,234280,4,sad,Miss You Like Crazy,Natalie Cole,0.0,Good To Be Back,1989
0.473,0.332,10,-12.51,1,0.0426,0.843,0.0,0.0853,0.435,121.326,audio_features,6DMOzL2zPZBAW0LDYCYLWm,spotify:track:6DMOzL2zPZBAW0LDYCYLWm,https://api.spotify.com/v1/tracks/6DMOzL2zPZBAW0LDYCYLWm,https://api.spotify.com/v1/audio-analysis/6DMOzL2zPZBAW0LDYCYLWm,234773,4,sad,I've Never Been To Me,Charlene,59.0,I've Never Been To Me,1982
0.365,0.605,6,-7.236,1,0.0264,0.143,0.00459,0.07,0.317,83.761,audio_features,4HtqqceiGSIdxnpKrTfeOB,spotify:track:4HtqqceiGSIdxnpKrTfeOB,https://api.spotify.com/v1/tracks/4HtqqceiGSIdxnpKrTfeOB,https://api.spotify.com/v1/audio-analysis/4HtqqceiGSIdxnpKrTfeOB,231400,4,sad,Throwing It All Away - Remastered 2007,Genesis,56.0,Invisible Touch,1986
0.51,0.667,8,-4.715,1,0.0294,0.292,0.00683,0.313,0.356,125.887,audio_features,4F2t297QK40XFcIHqkmLHs,spotify:track:4F2t297QK40XFcIHqkmLHs,https://api.spotify.com/v1/tracks/4F2t297QK40XFcIHqkmLHs,https://api.spotify.com/v1/audio-analysis/4F2t297QK40XFcIHqkmLHs,327747,4,sad,I Wish It Would Rain Down - 2016 Remaster,Phil Collins,64.0,...But Seriously (Deluxe Edition),1989
0.62,0.402,5,-12.964,1,0.0264,0.337,6.13e-05,0.312,0.483,92.093,audio_features,5HrVgmO1govSOrPUehW1VV,spotify:track:5HrVgmO1govSOrPUehW1VV,https://api.spotify.com/v1/tracks/5HrVgmO1govSOrPUehW1VV,https://api.spotify.com/v1/audio-analysis/5HrVgmO1govSOrPUehW1VV,290840,4,sad,On My Own,Patti LaBelle,64.0,Winner In You,1986
0.572,0.721,5,-8.959,1,0.0402,0.187,7.41e-06,0.216,0.844,164.252,audio_features,05fHQeRbCSjKVS6z0WbQKJ,spotify:track:05fHQeRbCSjKVS6z0WbQKJ,https://api.spotify.com/v1/tracks/05fHQeRbCSjKVS6z0WbQKJ,https://api.spotify.com/v1/audio-analysis/05fHQeRbCSjKVS6z0WbQKJ,267000,4,sad,Every Time You Go Away - Radio Edit,Paul Young,71.0,From Time To Time - The Singles Collection,1991
0.52,0.652,5,-6.655,1,0.0274,0.34,5.49e-05,0.256,0.722,80.609,audio_features,6qB7YcFpeBEQa0D6QO482y,spotify:track:6qB7YcFpeBEQa0D6QO482y,https://api.spotify.com/v1/tracks/6qB7YcFpeBEQa0D6QO482y,https://api.spotify.com/v1/audio-analysis/6qB7YcFpeBEQa0D6QO482y,258787,4,sad,"It Must Have Been Love - From the Film ""Pretty Woman""",Roxette,64.0,Don't Bore Us - Get to the Chorus! Roxette's Greatest Hits,1995
0.511,0.574,5,-7.016,1,0.0273,0.0425,2.33e-05,0.105,0.161,119.917,audio_features,3nvuPQTw2zuFAVuLsC9IYQ,spotify:track:3nvuPQTw2zuFAVuLsC9IYQ,https://api.spotify.com/v1/tracks/3nvuPQTw2zuFAVuLsC9IYQ,https://api.spotify.com/v1/audio-analysis/3nvuPQTw2zuFAVuLsC9IYQ,280040,4,sad,Nothing Compares 2 U,Sinéad O'Connor,72.0,I Do Not Want What I Haven't Got,1990
0.467,0.324,2,-10.451,1,0.0255,0.615,0.0248,0.118,0.166,94.301,audio_features,6PypGyiu0Y2lCDBN1XZEnP,spotify:track:6PypGyiu0Y2lCDBN1XZEnP,https://api.spotify.com/v1/tracks/6PypGyiu0Y2lCDBN1XZEnP,https://api.spotify.com/v1/audio-analysis/6PypGyiu0Y2lCDBN1XZEnP,320267,3,sad,Everybody Hurts,R.E.M.,75.0,Automatic For The People,1992
0.519,0.0774,7,-23.593,0,0.0629,0.937,0.886,0.107,0.353,135.245,audio_features,3mtIUX9LrCpIUiAAv9SD4a,spotify:track:3mtIUX9LrCpIUiAAv9SD4a,https://api.spotify.com/v1/tracks/3mtIUX9LrCpIUiAAv9SD4a,https://api.spotify.com/v1/audio-analysis/3mtIUX9LrCpIUiAAv9SD4a,141200,3,sad,Between the Bars,Elliott Smith,59.0,Either/Or,1997
0.42,0.33,9,-13.925,1,0.0275,0.245,0.000679,0.0677,0.175,157.143,audio_features,1LzNfuep1bnAUR9skqdHCK,spotify:track:1LzNfuep1bnAUR9skqdHCK,https://api.spotify.com/v1/tracks/1LzNfuep1bnAUR9skqdHCK,https://api.spotify.com/v1/audio-analysis/1LzNfuep1bnAUR9skqdHCK,295600,3,sad,Fade Into You,Mazzy Star,76.0,So Tonight That I Might See,1993
0.488,0.454,4,-11.544,0,0.0304,0.317,0.694,0.179,0.131,138.076,audio_features,2QwObYJWyJTiozvs0RI7CF,spotify:track:2QwObYJWyJTiozvs0RI7CF,https://api.spotify.com/v1/tracks/2QwObYJWyJTiozvs0RI7CF,https://api.spotify.com/v1/audio-analysis/2QwObYJWyJTiozvs0RI7CF,253853,4,sad,Street Spirit (Fade Out),Radiohead,65.0,The Bends,1995
0.427,0.201,8,-13.044,1,0.0317,0.745,0.263,0.109,0.0668,105.218,audio_features,16LgXyNShQbrqBRF4TT1Sr,spotify:track:16LgXyNShQbrqBRF4TT1Sr,https://api.spotify.com/v1/tracks/16LgXyNShQbrqBRF4TT1Sr,https://api.spotify.com/v1/audio-analysis/16LgXyNShQbrqBRF4TT1Sr,232147,4,sad,Something In The Way,Nirvana,2.0,Nevermind (Deluxe Edition),1991
0.442,0.52,0,-8.648,1,0.0261,0.184,0.0,0.154,0.177,77.437,audio_features,15kLz0zNFdtsaJdXKSGmTU,spotify:track:15kLz0zNFdtsaJdXKSGmTU,https://api.spotify.com/v1/tracks/15kLz0zNFdtsaJdXKSGmTU,https://api.spotify.com/v1/audio-analysis/15kLz0zNFdtsaJdXKSGmTU,304880,4,sad,The Drugs Don't Work,The Verve,64.0,Urban Hymns (Deluxe / Remastered 2016),1997
0.534,0.561,5,-11.089,0,0.0409,0.0442,0.678,0.189,0.219,84.978,audio_features,01VFDkHBNJcCNUjzD3flWg,spotify:track:01VFDkHBNJcCNUjzD3flWg,https://api.spotify.com/v1/tracks/01VFDkHBNJcCNUjzD3flWg,https://api.spotify.com/v1/audio-analysis/01VFDkHBNJcCNUjzD3flWg,250560,4,sad,The Power of Good-Bye,Madonna,59.0,Ray of Light,1998
0.559,0.345,4,-13.496,1,0.0459,0.0576,0.000105,0.141,0.458,84.581,audio_features,3d9DChrdc6BOeFsbrZ3Is0,spotify:track:3d9DChrdc6BOeFsbrZ3Is0,https://api.spotify.com/v1/tracks/3d9DChrdc6BOeFsbrZ3Is0,https://api.spotify.com/v1/audio-analysis/3d9DChrdc6BOeFsbrZ3Is0,264307,4,sad,Under the Bridge,Red Hot Chili Peppers,82.0,Blood Sugar Sex Magik (Deluxe Edition),1991
0.418,0.383,4,-11.782,1,0.0257,0.0718,0.0177,0.0896,0.352,87.773,audio_features,5jafMI8FLibnjkYTZ33m0c,spotify:track:5jafMI8FLibnjkYTZ33m0c,https://api.spotify.com/v1/tracks/5jafMI8FLibnjkYTZ33m0c,https://api.spotify.com/v1/audio-analysis/5jafMI8FLibnjkYTZ33m0c,257480,4,sad,High And Dry,Radiohead,1.0,The Bends,1995
0.741,0.29,5,-13.251,1,0.0302,0.294,0.118,0.0924,0.443,93.699,audio_features,3fbnbn6A5O5RNb08tlUEgd,spotify:track:3fbnbn6A5O5RNb08tlUEgd,https://api.spotify.com/v1/tracks/3fbnbn6A5O5RNb08tlUEgd,https://api.spotify.com/v1/audio-analysis/3fbnbn6A5O5RNb08tlUEgd,195080,4,sad,Streets of Philadelphia - Single Edit,Bruce Springsteen,71.0,Greatest Hits,1995
0.542,0.454,2,-10.247,1,0.025,0.645,0.00279,0.15,0.267,96.881,audio_features,4jKq1e80xAYixkIwt6YyV1,spotify:track:4jKq1e80xAYixkIwt6YyV1,https://api.spotify.com/v1/tracks/4jKq1e80xAYixkIwt6YyV1,https://api.spotify.com/v1/audio-analysis/4jKq1e80xAYixkIwt6YyV1,271720,4,sad,Brick,Ben Folds Five,56.0,Whatever And Ever Amen (Remastered Edition),1997
0.439,0.434,7,-14.918,1,0.0265,0.0783,4.87e-05,0.14,0.204,94.845,audio_features,0gEyKnHvgkrkBM6fbeHdwK,spotify:track:0gEyKnHvgkrkBM6fbeHdwK,https://api.spotify.com/v1/tracks/0gEyKnHvgkrkBM6fbeHdwK,https://api.spotify.com/v1/audio-analysis/0gEyKnHvgkrkBM6fbeHdwK,274707,4,sad,Linger,The Cranberries,76.0,"Everybody Else Is Doing It, So Why Can't We?",1993
0.415,0.132,7,-18.839,1,0.0353,0.94,0.137,0.113,0.122,169.006,audio_features,7l5nkTZpoD93OkynN0gcon,spotify:track:7l5nkTZpoD93OkynN0gcon,https://api.spotify.com/v1/tracks/7l5nkTZpoD93OkynN0gcon,https://api.spotify.com/v1/audio-analysis/7l5nkTZpoD93OkynN0gcon,336760,4,sad,Into Dust,Mazzy Star,59.0,So Tonight That I Might See,1993
0.351,0.676,9,-9.017,1,0.0313,0.000121,0.113,0.18,0.143,102.46,audio_features,2fuYa3Lx06QQJAm0MjztKr,spotify:track:2fuYa3Lx06QQJAm0MjztKr,https://api.spotify.com/v1/tracks/2fuYa3Lx06QQJAm0MjztKr,https://api.spotify.com/v1/audio-analysis/2fuYa3Lx06QQJAm0MjztKr,299560,4,sad,Let Down,Radiohead,64.0,OK Computer,1997
0.593,0.642,2,-7.284,1,0.0299,0.313,0.000582,0.0804,0.736,76.403,audio_features,5TAf4lnZCZTLlZHNZMLFLi,spotify:track:5TAf4lnZCZTLlZHNZMLFLi,https://api.spotify.com/v1/tracks/5TAf4lnZCZTLlZHNZMLFLi,https://api.spotify.com/v1/audio-analysis/5TAf4lnZCZTLlZHNZMLFLi,239440,4,sad,I Try,Macy Gray,73.0,On How Life Is,1999
0.36,0.684,4,-6.457,0,0.0308,0.323,0.0,0.34,0.2,77.15,audio_features,5Xak5fmy089t0FYmh3VJiY,spotify:track:5Xak5fmy089t0FYmh3VJiY,https://api.spotify.com/v1/tracks/5Xak5fmy089t0FYmh3VJiY,https://api.spotify.com/v1/audio-analysis/5Xak5fmy089t0FYmh3VJiY,342653,4,sad,Black,Pearl Jam,74.0,Ten,1991
0.591,0.736,1,-7.722,1,0.0336,0.511,0.00304,0.179,0.29,108.011,audio_features,0YT8MKXuaRdhOnDG9Jm1Dv,spotify:track:0YT8MKXuaRdhOnDG9Jm1Dv,https://api.spotify.com/v1/tracks/0YT8MKXuaRdhOnDG9Jm1Dv,https://api.spotify.com/v1/audio-analysis/0YT8MKXuaRdhOnDG9Jm1Dv,378840,4,sad,Frozen,Madonna,53.0,Celebration (double disc version),2009
0.394,0.547,2,-9.276,1,0.0383,0.436,0.000111,0.344,0.151,181.74,audio_features,6c9nkeetGbsoXa7d5E1wHa,spotify:track:6c9nkeetGbsoXa7d5E1wHa,https://api.spotify.com/v1/tracks/6c9nkeetGbsoXa7d5E1wHa,https://api.spotify.com/v1/audio-analysis/6c9nkeetGbsoXa7d5E1wHa,260227,4,sad,Crying in the Rain,a-ha,62.0,"East of the Sun, West of the Moon",1990
0.472,0.652,1,-10.171,0,0.0305,0.0131,1.12e-05,0.14,0.401,140.124,audio_features,0wokCRaKD0zPNhMRXAgVsr,spotify:track:0wokCRaKD0zPNhMRXAgVsr,https://api.spotify.com/v1/tracks/0wokCRaKD0zPNhMRXAgVsr,https://api.spotify.com/v1/audio-analysis/0wokCRaKD0zPNhMRXAgVsr,340200,4,sad,Ordinary World,Duran Duran,74.0,Duran Duran,1993
0.534,0.415,1,-11.781,0,0.0278,0.314,0.000365,0.0847,0.188,173.561,audio_features,2SzCxX6M6vDwdEwnHDiTaY,spotify:track:2SzCxX6M6vDwdEwnHDiTaY,https://api.spotify.com/v1/tracks/2SzCxX6M6vDwdEwnHDiTaY,https://api.spotify.com/v1/audio-analysis/2SzCxX6M6vDwdEwnHDiTaY,411147,4,sad,Jesus to a Child,George Michael,61.0,Older,1996
0.588,0.149,7,-16.728,0,0.0319,0.846,9.65e-05,0.236,0.113,124.689,audio_features,69uJi5QsBtqlYkGURTBli8,spotify:track:69uJi5QsBtqlYkGURTBli8,https://api.spotify.com/v1/tracks/69uJi5QsBtqlYkGURTBli8,https://api.spotify.com/v1/audio-analysis/69uJi5QsBtqlYkGURTBli8,332960,4,sad,I Can't Make You Love Me,Bonnie Raitt,66.0,Luck Of The Draw,1991
0.532,0.471,0,-9.27,1,0.0237,0.281,6.05e-05,0.134,0.12,90.936,audio_features,2fYYmPNwDaNpw1KRSxpQ5H,spotify:track:2fYYmPNwDaNpw1KRSxpQ5H,https://api.spotify.com/v1/tracks/2fYYmPNwDaNpw1KRSxpQ5H,https://api.spotify.com/v1/audio-analysis/2fYYmPNwDaNpw1KRSxpQ5H,293838,4,sad,Why,Annie Lennox,64.0,Diva,1992
0.704,0.573,2,-6.75,0,0.218,0.158,4.87e-05,0.0854,0.45,87.027,audio_features,1pviZGWVoeYGZn4bmRUoX4,spotify:track:1pviZGWVoeYGZn4bmRUoX4,https://api.spotify.com/v1/tracks/1pviZGWVoeYGZn4bmRUoX4,https://api.spotify.com/v1/audio-analysis/1pviZGWVoeYGZn4bmRUoX4,240493,4,sad,Leave (Get Out),JoJo,0.0,RnB So Classics,1997
0.848,0.691,7,-6.775,1,0.093,0.0512,0.00803,0.0723,0.922,92.996,audio_features,1nZkrUFLq265za9lofFO3p,spotify:track:1nZkrUFLq265za9lofFO3p,https://api.spotify.com/v1/tracks/1nZkrUFLq265za9lofFO3p,https://api.spotify.com/v1/audio-analysis/1nZkrUFLq265za9lofFO3p,291707,4,sad,Caught Out There,Kelis,50.0,Kaleidoscope,1999
0.478,0.591,1,-6.713,1,0.0395,0.157,0.000218,0.138,0.473,137.533,audio_features,7dfK8TiE0krKoX2UnsMtSF,spotify:track:7dfK8TiE0krKoX2UnsMtSF,https://api.spotify.com/v1/tracks/7dfK8TiE0krKoX2UnsMtSF,https://api.spotify.com/v1/audio-analysis/7dfK8TiE0krKoX2UnsMtSF,248813,4,sad,Hold On,Sarah McLachlan,38.0,Fumbling Towards Ecstasy (Legacy Edition),1993
0.498,0.242,9,-12.238,1,0.0257,0.835,0.536,0.133,0.312,153.744,audio_features,7utRJ4BeYx85khzP3lKoBX,spotify:track:7utRJ4BeYx85khzP3lKoBX,https://api.spotify.com/v1/tracks/7utRJ4BeYx85khzP3lKoBX,https://api.spotify.com/v1/audio-analysis/7utRJ4BeYx85khzP3lKoBX,271760,4,sad,Tears in Heaven,Eric Clapton,63.0,Clapton Chronicles: The Best of Eric Clapton,1999
0.661,0.548,6,-8.433,1,0.0234,0.365,0.0,0.111,0.537,93.0,audio_features,6gPVAM9CNj1uQQtGK0eYzZ,spotify:track:6gPVAM9CNj1uQQtGK0eYzZ,https://api.spotify.com/v1/tracks/6gPVAM9CNj1uQQtGK0eYzZ,https://api.spotify.com/v1/audio-analysis/6gPVAM9CNj1uQQtGK0eYzZ,235200,4,sad,Don't Wanna Lose You Now,Backstreet Boys,55.0,Millennium,1999
